img_path,true_label,yolo_pred,yolo_probs,convnext_pred,convnext_probs,vit_pred,vit_probs
/kaggle/input/mosquito-data/train_images/3f1ab48b-f8b3-455a-8956-efa3868c1f15.jpeg,albopictus,albopictus,"[7.558453418710087e-09, 0.9999737739562988, 1.732787663355495e-10, 2.037184458458796e-05, 3.944301624869695e-06, 1.8494484947950696e-06]",albopictus,"[5.04159015690675e-06, 0.9999858140945435, 9.07973969788145e-07, 5.823718311148696e-06, 3.64712775535736e-07, 1.996439095819369e-06]",albopictus,"[0.00013334830873645842, 0.9844489693641663, 4.155074930167757e-05, 0.013324078172445297, 0.0019494728185236454, 0.00010258872498525307]"
/kaggle/input/mosquito-data/train_images/a9b8c99d-0710-480b-a281-f0f5d84657b1.jpeg,culex,culex,"[1.904965768462219e-12, 6.013047482156253e-08, 5.287162929690226e-10, 0.9999998807907104, 1.980647112986844e-08, 3.699361563608283e-12]",culex,"[1.11435440430796e-06, 1.0746593034127727e-05, 2.250366605949239e-06, 0.9999790191650391, 2.943218760265154e-06, 3.947177901864052e-06]",culex,"[3.102950927313941e-07, 2.973067239508964e-06, 2.8275411523281946e-07, 0.9998212456703186, 0.00017509660392533988, 7.073492724885e-08]"
/kaggle/input/mosquito-data/train_images/beb40459-7e8c-45cc-91a4-b0946728902f.jpeg,aegypti,albopictus,"[9.216932772559971e-10, 0.999943733215332, 2.6126544910810498e-14, 2.2187246941030025e-05, 1.7081628129744786e-06, 3.241456943214871e-05]",albopictus,"[5.098525798530318e-05, 0.99993896484375, 1.4000614783071796e-06, 3.629731509136036e-06, 3.310693273306242e-06, 1.807687681321113e-06]",albopictus,"[2.1217127255113155e-07, 0.9999812841415405, 8.239221926942264e-08, 1.659176814428065e-05, 1.786692791938549e-06, 1.624849375048143e-07]"
/kaggle/input/mosquito-data/train_images/c3ac59e3-c647-46be-abe5-90cd6a5abfee.jpeg,culex,culex,"[4.5202385081211105e-05, 0.006925023160874844, 2.2550329958903603e-05, 0.9927645325660706, 0.00018965598428621888, 5.3092804591869935e-05]",culex,"[1.1101235941168852e-05, 7.904253288870677e-05, 2.7991480237687938e-05, 0.9998672008514404, 1.1849740076286253e-05, 2.8287058739806525e-06]",culex,"[9.482631867285818e-06, 0.00046766005107201636, 1.1710789067365113e-06, 0.9995061159133911, 1.1343987353029661e-05, 4.1752141441975255e-06]"
/kaggle/input/mosquito-data/train_images/76929a8d-1450-41c7-88dc-e7e98613c8c2.jpeg,albopictus,albopictus,"[0.014014415442943573, 0.776836097240448, 0.00017293027485720813, 0.2064887285232544, 0.0005163312889635563, 0.001971394522115588]",albopictus,"[4.964191703038523e-06, 0.9999634027481079, 3.403899427212309e-06, 2.4880253477022052e-05, 5.995697733851557e-07, 2.7321170819050167e-06]",albopictus,"[6.099864435782365e-07, 0.9998156428337097, 1.4501339364869636e-06, 0.0001788067165762186, 4.47467186859285e-07, 3.0712424177181674e-06]"
/kaggle/input/mosquito-data/train_images/4a3925d5-5443-4156-90b9-7a02138d5e2a.jpeg,albopictus,albopictus,"[2.105349494740949e-08, 0.5272915959358215, 0.42209163308143616, 0.05061570927500725, 1.95997856167196e-07, 7.895340559116448e-07]",albopictus,"[4.822022219741484e-06, 0.9999141693115234, 1.10884357127361e-05, 6.744966958649457e-05, 5.776978468929883e-07, 1.8878071159633691e-06]",albopictus,"[4.2738529373309575e-06, 0.9973688125610352, 2.1687163098249584e-05, 0.002584742149338126, 2.667934040800901e-06, 1.77621295733843e-05]"
/kaggle/input/mosquito-data/train_images/9a45c101-0771-454b-9d43-bd638cf1e20b.jpeg,albopictus,albopictus,"[2.2853109626908008e-08, 0.9997106194496155, 1.557469431201497e-11, 2.05479477699555e-06, 6.313789526757319e-07, 0.00028676720103248954]",albopictus,"[3.818795448751189e-06, 0.9998255372047424, 3.778229142881173e-07, 1.6658250387990847e-06, 5.502811745827785e-06, 0.00016311377112288028]",japonicus/koreicus,"[0.0021818894892930984, 0.10943857580423355, 4.374402124085464e-06, 3.7753259675810114e-05, 0.004061256535351276, 0.8842761516571045]"
/kaggle/input/mosquito-data/train_images/ef46203e-e10f-4f5d-beef-a71befc33b98.jpeg,albopictus,albopictus,"[7.037883165139647e-07, 0.999998927116394, 1.8212613763033542e-13, 4.1448615206718387e-07, 4.2557761759098867e-08, 1.4781346979741983e-10]",albopictus,"[3.3510666526126442e-06, 0.999984622001648, 4.01628824420186e-07, 3.437058467170573e-06, 7.783539331285283e-06, 4.0078856500258553e-07]",albopictus,"[2.2951445544094895e-07, 0.9999926090240479, 7.941207513795234e-08, 6.205195859365631e-06, 7.872299647715408e-07, 5.974511196882304e-08]"
/kaggle/input/mosquito-data/train_images/07ee2002-0154-4eb3-8dea-404a6153a08c.jpeg,albopictus,albopictus,"[1.9576836152168653e-08, 0.9999538660049438, 3.290747396800242e-10, 1.3581302482634783e-06, 1.4820916760527325e-07, 4.4705775508191437e-05]",albopictus,"[2.7304106424708152e-06, 0.9999889135360718, 3.0729040645383066e-07, 5.041254553361796e-06, 2.155870930664605e-07, 2.872792947528069e-06]",albopictus,"[2.733279984568071e-07, 0.9999974966049194, 2.7532346180692002e-08, 5.031142222833296e-07, 3.419302458951279e-07, 1.4159739976093988e-06]"
/kaggle/input/mosquito-data/train_images/f9fa4142-e30f-4a19-8098-bae1f9ea4d89.jpeg,albopictus,albopictus,"[2.963457929570923e-13, 0.9999948740005493, 8.808558266473754e-13, 2.225164507763111e-06, 1.182674964905761e-11, 2.861514303731383e-06]",albopictus,"[5.192621756577864e-06, 0.9999897480010986, 1.1411169680286548e-06, 1.9059807527810335e-06, 6.241530314810007e-08, 1.8951076299345004e-06]",albopictus,"[9.472892088524532e-07, 0.9999932050704956, 2.532017049361457e-07, 5.385313670558389e-06, 7.232183207861453e-08, 8.994677358487024e-08]"
/kaggle/input/mosquito-data/train_images/519f203c-52f3-4c3a-929d-320bc60d0ed0.jpeg,culex,culex,"[1.6109517053664035e-09, 8.741009514778852e-05, 7.955544860036023e-13, 0.9999125003814697, 7.234400101197025e-08, 5.8902487921896896e-12]",culex,"[2.774776930891676e-06, 0.00011196282866876572, 7.061800715746358e-06, 0.9998719692230225, 3.7448683087859536e-06, 2.4625724108773284e-06]",culex,"[2.747680809989106e-06, 4.182014527032152e-05, 2.1698777175060968e-07, 0.999846339225769, 0.00010882798960665241, 5.4680484140590124e-08]"
/kaggle/input/mosquito-data/train_images/5c4acc81-d097-41e0-a905-18c9620dbedb.jpeg,culex,japonicus/koreicus,"[2.043544533592012e-08, 0.0007400652975775301, 7.907203070089963e-08, 0.005237429868429899, 0.001374229323118925, 0.9926482439041138]",culex,"[0.001259761513210833, 0.019948644563555717, 0.00047550429007969797, 0.6451385021209717, 0.3321727216243744, 0.0010048715630546212]",culiseta,"[3.841869693133049e-05, 0.002465000608935952, 1.2072940080543049e-05, 0.023709386587142944, 0.9737331867218018, 4.192405685898848e-05]"
/kaggle/input/mosquito-data/train_images/ab5d56cc-ad30-4bb5-bf90-5f100ef9134b.jpeg,albopictus,albopictus,"[2.097763109054629e-11, 1.0, 1.2133684103691298e-17, 3.109145579882622e-11, 6.2745484933211435e-16, 2.307286584013468e-09]",albopictus,"[3.5051771192229353e-06, 0.9999887943267822, 3.415413800667011e-07, 2.1190342067711754e-06, 7.056946174088807e-07, 4.574081231112359e-06]",albopictus,"[7.14773449317363e-08, 0.9999988079071045, 5.711704442745713e-09, 1.692994544555404e-07, 5.616635156968641e-09, 9.401108513884537e-07]"
/kaggle/input/mosquito-data/train_images/61f8b393-5fe4-4fa0-9bfe-d391203c7b4c.jpeg,anopheles,culiseta,"[1.16659149007603e-09, 2.176256566599477e-05, 0.09321701526641846, 0.023032816126942635, 0.8837264180183411, 1.94125482266827e-06]",anopheles,"[1.7203419702127576e-05, 3.885693513439037e-05, 0.9028419852256775, 0.01825464703142643, 0.07872601598501205, 0.00012130264076404274]",culiseta,"[2.6703535240812926e-06, 1.463440275983885e-05, 0.004846380557864904, 0.10101379454135895, 0.8941128849983215, 9.649015737522859e-06]"
/kaggle/input/mosquito-data/train_images/2e512b25-100b-4a9b-9b6e-3889b325a39d.jpeg,albopictus,albopictus,"[2.285078237740379e-10, 0.947941780090332, 8.261495654249273e-11, 0.05196351185441017, 9.473822865402326e-05, 1.8872682971959875e-08]",albopictus,"[3.02157081932819e-06, 0.9999496936798096, 1.4850363641016884e-06, 1.8075441403198056e-05, 2.721326018217951e-05, 4.198944054678577e-07]",albopictus,"[1.0520022897253511e-06, 0.9996176958084106, 6.887352697049209e-07, 0.0003802870924118906, 1.625603687216426e-07, 1.4842819950899866e-07]"
/kaggle/input/mosquito-data/train_images/e5cd1f12-ca74-4760-bfe5-4d2a93a305a4.jpeg,albopictus,albopictus,"[1.0754783374977706e-07, 0.9999998807907104, 8.750490024418689e-14, 5.687522008912538e-09, 1.4295210348791443e-08, 3.351503970183689e-12]",albopictus,"[4.463343884708593e-06, 0.9999897480010986, 1.5451597619176027e-06, 2.590712483652169e-06, 4.3109662328788545e-07, 1.1446975349826971e-06]",albopictus,"[3.276081770309247e-07, 0.999997615814209, 8.09733364803833e-08, 1.1267241006862605e-06, 1.1880808159503431e-07, 8.606396022514673e-07]"
/kaggle/input/mosquito-data/train_images/4a40c5d4-8a6a-407e-bdb4-4e4448fa9197.jpeg,culex,culex,"[9.661235700342274e-11, 1.0610342826566921e-07, 2.8628158177390617e-10, 0.9999996423721313, 2.3836030038637546e-07, 1.8898164810821072e-08]",culex,"[3.53590905888268e-07, 5.630531177303055e-06, 2.0291383862058865e-06, 0.9999897480010986, 6.91944308073289e-07, 1.57155943725229e-06]",culex,"[6.302652309386758e-06, 4.3765401642303914e-05, 2.9715414484599023e-07, 0.9999339580535889, 1.452840933779953e-05, 1.1834509905384039e-06]"
/kaggle/input/mosquito-data/train_images/c7751354-981a-4a8e-845d-ec4ce72e12ab.jpeg,culiseta,culiseta,"[3.2376143987988826e-09, 0.0072339847683906555, 3.600329756547893e-11, 1.9421753677306697e-05, 0.9927389025688171, 7.748222742520738e-06]",culiseta,"[1.0048529475170653e-05, 7.644755532965064e-05, 5.895021786272991e-07, 3.688865888307191e-07, 0.9999094009399414, 3.2093055324367015e-06]",culiseta,"[3.3464242488179252e-09, 3.0437681175499165e-07, 5.156390443517012e-07, 3.2255734367936384e-06, 0.9999959468841553, 4.1813454032535446e-08]"
/kaggle/input/mosquito-data/train_images/7c323175-d193-459f-b604-c7ecd1b43fe1.jpeg,culiseta,culex,"[1.984200252991286e-07, 8.495153451804072e-07, 5.602717075003927e-12, 0.9845666289329529, 0.015432351268827915, 1.2162549190009031e-08]",culex,"[3.181903366566985e-06, 1.8981821995112114e-05, 8.02308841230115e-06, 0.9997459053993225, 0.0002215643908130005, 2.3324571429839125e-06]",culex,"[2.0209059584885836e-05, 9.789546311367303e-05, 9.34532636165386e-06, 0.8602676391601562, 0.13951987028121948, 8.502459240844473e-05]"
/kaggle/input/mosquito-data/train_images/4a5b5f8f-0066-4f76-b383-d801e5b753d9.jpeg,culex,culex,"[7.496794851569177e-10, 6.850499630672857e-05, 7.629892451177511e-08, 0.9999313354492188, 7.254859379912659e-09, 6.073747016444031e-08]",culex,"[1.4725493429068592e-06, 1.3079806194582488e-05, 8.499609066348057e-06, 0.9999752044677734, 1.4798742995481007e-06, 2.694560237159749e-07]",culex,"[2.0587155802331836e-07, 6.21014551143162e-05, 1.2053570799253066e-06, 0.9999350309371948, 1.3257321143100853e-06, 6.521675288695405e-08]"
/kaggle/input/mosquito-data/train_images/0102b3ce-a5ed-4ea9-92db-fce06ad11a72.jpeg,culex,culex,"[0.004109131172299385, 5.132567366672447e-07, 1.328076315587623e-09, 0.9958685636520386, 2.1850366465514526e-05, 1.2102332469510202e-09]",culex,"[6.84061087667942e-05, 7.252912473632023e-05, 2.569805110397283e-05, 0.9997542500495911, 5.799817154183984e-05, 2.1122783437022008e-05]",culex,"[1.2673393030127045e-05, 0.00018777968944050372, 7.070937044773018e-07, 0.9995261430740356, 0.0002725484664551914, 1.0857520038598523e-07]"
/kaggle/input/mosquito-data/train_images/d6ac6940-edb3-4e27-8c91-21460a80c921.jpeg,albopictus,albopictus,"[4.042445489460533e-09, 0.9999961853027344, 2.689640773555907e-13, 9.542766292724991e-07, 3.1221725294017233e-07, 2.534451368774171e-06]",albopictus,"[2.371070195295033e-06, 0.9999945163726807, 4.411935492498742e-07, 1.2906070878671017e-06, 4.087056311163906e-07, 8.96054132226709e-07]",albopictus,"[1.7931794218384312e-06, 0.9999954700469971, 1.3514195984498656e-07, 1.324890945397783e-06, 2.6514703677094076e-07, 1.0186336112383287e-06]"
/kaggle/input/mosquito-data/train_images/1584f86c-a85a-46a5-a527-4623ba9676c3.jpeg,culex,culex,"[1.4292170225083112e-10, 9.051719729313845e-08, 2.0572187509060313e-08, 0.9999997615814209, 1.0442418130196529e-07, 1.4148154869886298e-09]",culex,"[2.0889483494102024e-06, 8.061937114689499e-05, 4.233560957800364e-06, 0.9998931884765625, 7.258891400852008e-06, 1.2555894500110298e-05]",culex,"[1.2769675095114508e-07, 5.958152542007156e-06, 2.991352232584177e-07, 0.999990701675415, 2.933716814368381e-06, 3.8291901205411705e-08]"
/kaggle/input/mosquito-data/train_images/9b25017f-467d-4d36-8674-d66254734ae9.jpeg,culex,culex,"[1.0732774669008904e-08, 1.5093136740418345e-09, 6.013708975238785e-10, 0.9999717473983765, 2.8198368454468437e-05, 6.067577430074467e-12]",culex,"[3.5307507459947374e-06, 4.3462491703394335e-06, 5.627724135592871e-07, 0.9999703168869019, 1.724789763102308e-05, 3.961080892622704e-06]",culex,"[1.1449886187619995e-05, 0.0001894560264190659, 5.35881827090634e-06, 0.9967905879020691, 0.002992939669638872, 1.014600093185436e-05]"
/kaggle/input/mosquito-data/train_images/07b62458-96b5-4956-8469-9d2b13da5d76.jpeg,albopictus,albopictus,"[5.111484124853405e-09, 0.9999998807907104, 5.834929327902527e-12, 3.8298534121850025e-08, 1.1288189133429327e-11, 6.542331476566687e-08]",albopictus,"[3.3776698273868533e-06, 0.9999889135360718, 1.1355750757502392e-06, 5.184290330362273e-06, 4.4318193204162526e-07, 9.249795311916387e-07]",albopictus,"[1.83276931409182e-08, 0.9999991655349731, 1.4370542977815148e-08, 7.317718768717896e-07, 5.4646715597073126e-08, 7.013843728032043e-09]"
/kaggle/input/mosquito-data/train_images/5ddf6618-f878-46d1-bf62-89d7352f1814.jpeg,albopictus,albopictus,"[3.699504759424599e-06, 0.9922598004341125, 2.982868618772727e-09, 0.00033187741064466536, 0.007027604151517153, 0.0003769255999941379]",albopictus,"[1.9299264749861322e-05, 0.9994636178016663, 4.6228140604398504e-07, 2.7420699098001933e-06, 1.9625333152362145e-05, 0.0004942152299918234]",albopictus,"[7.413145067403093e-05, 0.9984244108200073, 1.028954102366697e-06, 0.0006914056139066815, 1.9016264559468254e-05, 0.0007900435011833906]"
/kaggle/input/mosquito-data/train_images/eaf87243-2b75-40e9-9444-693c75047fd5.jpeg,culex,culex,"[4.254756547084071e-08, 8.58016028359998e-06, 3.9325412370949664e-10, 0.9999843835830688, 6.996921456448035e-06, 4.663381503178243e-08]",culex,"[1.4938684216758702e-05, 0.0002160658041248098, 2.4170718461391516e-05, 0.9997392296791077, 2.223823457825347e-06, 3.282181751274038e-06]",culex,"[1.4016697491570085e-07, 1.13395444714115e-05, 1.5121101171189366e-07, 0.9999773502349854, 1.1016762073268183e-05, 3.0948687168574907e-08]"
/kaggle/input/mosquito-data/train_images/cab6e07b-b8e1-4808-b06e-8ee02ffc74ea.jpeg,culex,culex,"[2.8987250967615896e-13, 1.0547621664969142e-09, 2.0514718396258402e-11, 1.0, 1.1808654054590306e-09, 3.5173916557162954e-10]",culex,"[1.9025935671379557e-06, 2.9673234166693874e-05, 6.857817425043322e-06, 0.9999600648880005, 5.046498472438543e-07, 9.97182041828637e-07]",culex,"[2.017222868744284e-07, 4.290940069040516e-06, 7.862320785534394e-07, 0.9999868869781494, 7.755304068268742e-06, 6.607318425722042e-08]"
/kaggle/input/mosquito-data/train_images/f4645514-cea6-4c02-9e07-a4912019d689.jpeg,albopictus,albopictus,"[1.1261530596939906e-09, 0.9999880790710449, 9.539996559653624e-14, 3.033339908142807e-06, 9.250857857523442e-10, 8.909378266253043e-06]",albopictus,"[1.6507865439052694e-06, 0.999984622001648, 3.565370718661143e-07, 5.699364464817336e-07, 8.810880558485223e-07, 1.1905345672857948e-05]",albopictus,"[2.7633660693027196e-07, 0.9999992847442627, 4.6184291946360645e-09, 1.193366472307389e-07, 1.9447574217679175e-08, 2.9442119853229087e-07]"
/kaggle/input/mosquito-data/train_images/9ffcf678-0c53-4b1a-9237-8ae5ce699873.jpeg,culex,culex,"[1.0188117016696197e-08, 0.000156909940415062, 0.0006898255669511855, 0.9990434050559998, 1.1019444173143711e-05, 9.873043018160388e-05]",culex,"[2.829990535246907e-07, 1.0108489732374437e-05, 9.334080459666438e-06, 0.9999793767929077, 4.2939183231283096e-07, 5.172903456696076e-07]",culex,"[6.435062971377192e-08, 2.060370434264769e-06, 8.597891678618907e-07, 0.9999912977218628, 5.678431080013979e-06, 6.384279060966946e-08]"
/kaggle/input/mosquito-data/train_images/2a0fecff-92c9-4a42-a89a-ae9d6808a660.jpeg,culex,culex,"[2.0823710811246343e-11, 8.469734069649348e-08, 1.4167200745873743e-08, 0.9999998807907104, 1.8547949842684375e-09, 6.01937499844496e-10]",culex,"[4.743865815726167e-07, 1.909510319819674e-05, 1.6170333765330724e-06, 0.9999768733978271, 9.817545105761383e-07, 9.821516187002999e-07]",culex,"[7.496108764826204e-07, 2.3134969524107873e-05, 8.535561164535466e-07, 0.9999737739562988, 1.4040749647392659e-06, 9.126983968599234e-08]"
/kaggle/input/mosquito-data/train_images/df98202c-832c-4835-85f5-960a39409645.jpeg,albopictus,albopictus,"[2.339331617307039e-09, 0.9999991655349731, 1.4318995208290053e-12, 1.0181628873340287e-09, 8.828793807147406e-10, 8.347968787347781e-07]",albopictus,"[2.1401649519248167e-06, 0.9999902248382568, 5.339478548194165e-07, 5.947777935944032e-06, 4.679253322592558e-07, 7.728016839791962e-07]",albopictus,"[5.080206392449327e-06, 0.99996018409729, 2.3118090552998183e-07, 3.0571049137506634e-05, 1.5857110611250391e-06, 2.3736447474220768e-06]"
/kaggle/input/mosquito-data/train_images/834a7fc0-9d20-40a8-b5f6-50e5702e09b6.jpeg,albopictus,albopictus,"[1.4371812540048268e-07, 0.9999266862869263, 5.4092761520019295e-11, 7.170510070864111e-05, 5.523725690181891e-07, 8.594860787525249e-07]",albopictus,"[2.852677653208957e-06, 0.9999632835388184, 2.0394752482388867e-06, 2.4744642360019498e-05, 9.540232213112176e-07, 6.046097496437142e-06]",albopictus,"[4.293552410672419e-05, 0.9975557327270508, 4.110835561732529e-06, 0.0007059242925606668, 0.0003364965959917754, 0.0013548493152484298]"
/kaggle/input/mosquito-data/train_images/259186d2-3589-4b39-8866-2ad694549478.jpeg,culiseta,culiseta,"[6.24811917759871e-08, 9.554460120853037e-06, 9.422990956409194e-07, 9.62788089964306e-06, 0.9999748468399048, 4.928731868858449e-06]",culiseta,"[2.8445761017792393e-06, 2.1646887034876272e-05, 1.0204909131061868e-06, 9.286005706599099e-07, 0.9999725818634033, 8.931720572036284e-07]",culiseta,"[3.851066594506847e-06, 0.0030159458983689547, 7.150291821744759e-06, 0.0010641231201589108, 0.9959064722061157, 2.508241777832154e-06]"
/kaggle/input/mosquito-data/train_images/ee7d2c72-086b-4e0e-88eb-b5874adc352f.jpeg,albopictus,albopictus,"[7.354703068784829e-09, 0.9999794960021973, 2.822829453909617e-14, 4.192184732687565e-08, 2.0396746549522504e-05, 1.2207455313273385e-07]",albopictus,"[3.989224296674365e-06, 0.9999442100524902, 2.1550263795688807e-07, 2.529654466343345e-06, 3.880946314893663e-05, 1.0233452485408634e-05]",albopictus,"[4.146851551922737e-06, 0.9999881982803345, 1.3457470515731984e-07, 5.950568720436422e-06, 1.1412284948164597e-06, 4.221240885726729e-07]"
/kaggle/input/mosquito-data/train_images/b8e719af-3873-46cf-8d41-881ec78fbc2f.jpeg,albopictus,albopictus,"[2.1649664283529546e-09, 1.0, 1.134403274170425e-14, 4.41176561949419e-09, 1.056437959334744e-08, 2.28544934088859e-08]",albopictus,"[3.14093335873622e-06, 0.999987006187439, 2.5161071448565053e-07, 1.0765855904537602e-06, 5.983244477647531e-07, 8.015806088224053e-06]",albopictus,"[0.0003958361048717052, 0.998150646686554, 2.5409728550584987e-05, 0.00026666049961932003, 0.0011501506669446826, 1.1292511771898717e-05]"
/kaggle/input/mosquito-data/train_images/7639dfec-2b76-49d0-aa18-b1520671d3c0.jpeg,albopictus,albopictus,"[1.0803787031665735e-10, 0.9998859167098999, 4.3808427996339105e-09, 4.999593511456624e-05, 6.985343969923008e-10, 6.418674456654117e-05]",albopictus,"[2.0966990632587112e-06, 0.9999803304672241, 2.4461753582727397e-06, 1.0101667612616438e-05, 3.708192650719866e-07, 4.659086698666215e-06]",albopictus,"[1.1103537644885364e-07, 0.9999973773956299, 7.352608832889018e-08, 2.016821781580802e-06, 5.807789804634922e-08, 3.7617377302012756e-07]"
/kaggle/input/mosquito-data/train_images/1e66fcd1-5b19-4d0d-a9fa-bb9ed0eb5c9d.jpeg,culex,culex,"[2.6353201842965746e-09, 7.564351278688264e-08, 5.993872065346295e-10, 0.9999979734420776, 1.8582359189167619e-06, 3.023802097601447e-09]",culex,"[6.0914221648999956e-06, 1.00736388048972e-05, 5.583489837590605e-06, 0.9999626874923706, 9.780041182239074e-06, 5.828078428748995e-06]",culex,"[5.924637207499472e-07, 6.828459845564794e-06, 4.278288656678342e-07, 0.9999595880508423, 3.2561569241806865e-05, 1.6946636094417045e-08]"
/kaggle/input/mosquito-data/train_images/9d3ec21c-b5db-4762-a261-a1aec889790b.jpeg,culex,culex,"[2.75912315217397e-09, 2.7656409656628966e-05, 8.109424953772759e-08, 0.9999715089797974, 5.878544584447809e-07, 6.107134709054662e-08]",culex,"[4.81653216866107e-07, 6.096575452829711e-05, 6.4969690356520005e-06, 0.9999303817749023, 2.6347581183472357e-07, 1.3841344070897321e-06]",culex,"[3.4303047868888825e-05, 0.0272182896733284, 2.8856216886197217e-05, 0.9715310335159302, 0.00031859803129918873, 0.0008688957314006984]"
/kaggle/input/mosquito-data/train_images/62d27ffe-3394-484c-9cca-78263934e3e0.jpeg,culex,culex,"[2.857457109470274e-12, 2.504077167841956e-09, 1.357327722439905e-10, 1.0, 3.760365174798608e-08, 1.0476762822087329e-13]",culex,"[6.673687948932638e-07, 1.5327541404985823e-05, 3.703521088027628e-06, 0.9999780654907227, 1.6662064581396407e-06, 5.496672201843467e-07]",culex,"[1.5740075696157874e-06, 2.2412275939132087e-05, 1.3196629424783168e-06, 0.999760091304779, 0.00021339036175049841, 1.1480300372568308e-06]"
/kaggle/input/mosquito-data/train_images/ee1bfc24-2c94-427f-8d41-7b9d2ba692cb.jpeg,albopictus,culex,"[3.682040551211685e-05, 0.03343576937913895, 5.266010891236128e-11, 0.6930702924728394, 0.2734563648700714, 7.375801374109869e-07]",albopictus,"[0.00013324173050932586, 0.9998007416725159, 1.002069552669127e-06, 2.604064684419427e-05, 3.6455523513723165e-05, 2.578924068075139e-06]",culex,"[0.00012729853915516287, 0.1721622496843338, 2.205934606536175e-06, 0.8276146650314331, 7.451476994901896e-05, 1.901581163110677e-05]"
/kaggle/input/mosquito-data/train_images/2abc3bd8-5a1e-4537-aaad-37d8bfabe9ec.jpeg,culex,culex,"[6.310590938696237e-12, 1.1235844254997573e-07, 2.3227991974295037e-08, 0.9999998807907104, 2.0126094568695407e-08, 2.977664781411704e-10]",culex,"[1.0605044735712e-06, 7.449156328220852e-06, 1.2501786841312423e-05, 0.9999747276306152, 2.678705641301349e-06, 1.6674390508342185e-06]",culex,"[4.1363978198205587e-07, 4.763810011354508e-06, 5.465635126711277e-07, 0.9985367059707642, 0.0014562462456524372, 1.3614642284665024e-06]"
/kaggle/input/mosquito-data/train_images/ce6c493b-25d5-48c4-8de1-11dbdf623298.jpeg,culiseta,culex,"[2.8322666434377197e-10, 0.00207870127633214, 3.377491342160255e-10, 0.9979212880134583, 4.3425252727047337e-08, 1.5730794444834828e-08]",culex,"[8.757137402426451e-05, 0.03846801817417145, 0.008044996298849583, 0.9531037211418152, 0.0001279024436371401, 0.00016781367594376206]",culex,"[3.791664539676276e-06, 0.0021987289655953646, 2.119672717526555e-05, 0.9976925849914551, 8.01634814706631e-05, 3.625073986768257e-06]"
/kaggle/input/mosquito-data/train_images/b73916d7-26f6-4f36-ae2e-5f3f19b53bc0.jpeg,culex,culex,"[2.102645169088646e-07, 0.000808422570116818, 4.6306709009513725e-06, 0.9990386962890625, 0.00014775058662053198, 3.0226621561268985e-07]",culex,"[0.0002992026275023818, 0.005267872475087643, 0.012615806423127651, 0.9814795851707458, 1.859259828052018e-05, 0.000318918377161026]",culex,"[2.865841452148743e-06, 0.0007361553725786507, 3.610217333971377e-07, 0.999256432056427, 3.958453362429282e-06, 2.3191773834696505e-07]"
/kaggle/input/mosquito-data/train_images/9f8d8014-1fee-4f3b-be71-0888bdad1e4d.jpeg,culex,culex,"[7.490023712364291e-09, 1.5711709693277953e-06, 1.54957069398165e-09, 0.9999980926513672, 1.2379364022763184e-07, 2.069049287456437e-07]",culex,"[6.1204368648759555e-06, 0.0005391835584305227, 3.877507424476789e-06, 0.9994408488273621, 1.3770359146292321e-06, 8.629758667666465e-06]",culex,"[1.3470569228957174e-06, 3.429857679293491e-05, 5.676643013430294e-07, 0.9999592304229736, 3.604495532272267e-06, 9.461193712922977e-07]"
/kaggle/input/mosquito-data/train_images/c0cb579f-a687-4ce7-a622-75611891d8c8.jpeg,culiseta,albopictus,"[0.011237150058150291, 0.8545300364494324, 2.2250688402891683e-07, 0.048682328313589096, 0.07110372185707092, 0.014446533285081387]",albopictus,"[0.003601489821448922, 0.9924322366714478, 2.0152947399765253e-05, 0.00021277586347423494, 0.0030833494383841753, 0.0006499243900179863]",culiseta,"[4.4001485548506025e-06, 0.014127729460597038, 3.4534559745225124e-06, 2.808645695040468e-05, 0.9858282804489136, 8.204434379877057e-06]"
/kaggle/input/mosquito-data/train_images/027b4a38-b923-4c83-adc6-41a82a2e09b9.jpeg,japonicus/koreicus,japonicus/koreicus,"[2.4185215806937777e-05, 0.10096071660518646, 1.0972331665470847e-06, 4.3601656216196716e-05, 3.077003566431813e-05, 0.8989396095275879]",japonicus/koreicus,"[4.606539732776582e-05, 3.8204747397685423e-05, 3.6693541005661245e-06, 5.035380468143558e-07, 7.563609187855036e-07, 0.9999107122421265]",culiseta,"[0.00016320317809004337, 0.12582457065582275, 0.00040797237306833267, 0.0013729574857279658, 0.6251986622810364, 0.24703262746334076]"
/kaggle/input/mosquito-data/train_images/cc9da357-1138-4e97-9e56-356b3aee6c45.jpeg,albopictus,culex,"[3.2076023614990845e-08, 0.012170891277492046, 0.0002776483597699553, 0.9870821237564087, 0.00038574280915781856, 8.360495849046856e-05]",albopictus,"[0.0003562199417501688, 0.7596848607063293, 0.00010510246647754684, 0.23920176923274994, 0.00016882848285604268, 0.0004832537961192429]",albopictus,"[0.0009167810203507543, 0.7113714218139648, 0.00022501892817672342, 0.2865065634250641, 0.0002649364178068936, 0.0007153170881792903]"
